Hour,Occurrence Day Of Week,Incidents,Area Unit,Date,Number of Victimisations,Latitude,Longitude
6:00 am,Sat,Burglary,Glenfield North,2023-01-14,1,-36.77471316,174.7434799
8:00 pm,Sat,Theft,Henderson South,2023-01-14,2,-36.89345834,174.6252521
9:00 pm,Sat,Theft,Springleigh,2023-01-14,1,-36.88288845,174.7116063
12:00 pm,Sat,Theft,Papakura North,2023-01-14,1,-37.05878393,174.9387655
1:00 pm,Sat,Theft,Bledisloe Park,2023-01-14,1,-37.20406087,174.9101183
2:00 pm,Sat,Burglary,Windsor Park,2023-01-14,1,-36.7386582,174.7258422
3:00 pm,Sat,Theft,Westgate,2023-01-14,1,-36.82213675,174.6122369
7:00 pm,Sat,Theft,Westgate,2023-01-14,1,-36.82213675,174.6122369
4:00 pm,Sat,Theft,Auckland Central East,2023-01-14,1,-36.84847122,174.7674245
5:00 am,Sat,Theft,Auckland Central East,2023-01-14,1,-36.84847122,174.7674245
10:00 am,Sat,Theft,Warkworth,2023-01-14,1,-36.40559304,174.6595428
12:00 pm,Sat,Battery,Auckland Central West,2023-01-14,1,-36.84623283,174.7636301
3:00 pm,Sat,Theft,Royal Oak,2023-01-14,1,-36.90998949,174.7745561
2:00 pm,Sat,Theft,Henderson South,2023-01-14,1,-36.88065872,174.6323057
4:00 pm,Sat,Theft,Henderson South,2023-01-14,1,-36.88065872,174.6323057
1:00 pm,Sat,Theft,Glen Eden East,2023-01-14,1,-36.91120051,174.6524829
8:00 pm,Sat,Robbery,Auckland Central East,2023-01-14,1,-36.84779712,174.7661685
10:00 pm,Sat,Battery,Grey Lynn East,2023-01-14,1,-36.85779718,174.7480635
11:00 am,Sat,Theft,Three Kings,2023-01-14,1,-36.90792884,174.7558252
8:00 am,Sat,Theft,Clendon South,2023-01-14,1,-37.03189694,174.8657939
12:00 pm,Sat,Theft,Albany,2023-01-14,1,-36.72826501,174.7083748
7:00 pm,Sat,Theft,Albany,2023-01-14,1,-36.72826501,174.7083748
1:00 am,Sat,Theft,Target Road,2023-01-14,1,-36.76748455,174.7385259
8:00 pm,Sat,Theft,Beachhaven South,2023-01-14,1,-36.79884715,174.6887138
1:00 pm,Sat,Theft,Glenfield Central,2023-01-14,1,-36.78255279,174.722369
12:00 am,Sat,Theft,Dairy Flat-Redvale,2023-01-14,1,-36.65579732,174.661672
5:00 pm,Sat,Theft,Sandringham North,2023-01-14,1,-36.88521674,174.7405763
10:00 am,Sat,Theft,Fairdene,2023-01-14,1,-36.86601957,174.6314457
11:00 am,Sat,Theft,Kingdale,2023-01-14,1,-36.85707248,174.6270762
8:00 am,Sat,Theft,Mangere Central,2023-01-14,1,-36.97181526,174.7988405
5:00 pm,Sat,Theft,Mangere Central,2023-01-14,1,-36.97181526,174.7988405
8:00 pm,Sat,Theft,Auckland Central East,2023-01-14,1,-36.84651619,174.7688472
5:00 pm,Sat,Theft,Auckland Central East,2023-01-14,1,-36.84651619,174.7688472
11:00 am,Sat,Theft,Papakura Central,2023-01-14,1,-37.06462111,174.9414099
5:00 pm,Sat,Theft,Auckland Central East,2023-01-14,1,-36.84718213,174.7673549
12:00 pm,Sat,Theft,Henderson South,2023-01-14,1,-36.88292606,174.6345496
12:00 pm,Sat,Theft,Newmarket,2023-01-14,1,-36.86594546,174.7799299
6:00 pm,Sat,Theft,Papakura North,2023-01-14,1,-37.06238619,174.9405421
4:00 pm,Sat,Theft,Auckland Harbourside,2023-01-14,1,-36.84589383,174.7730315
6:00 pm,Sat,Theft,Auckland Harbourside,2023-01-14,1,-36.84589383,174.7730315
3:00 am,Sat,Battery,Auckland Central West,2023-01-14,1,-36.8510928,174.7613292
7:00 pm,Sat,Theft,Point Chevalier East,2023-01-14,1,-36.86854132,174.7123863
11:00 am,Sat,Theft,Point Chevalier East,2023-01-14,1,-36.86854132,174.7123863
1:00 pm,Sat,Theft,Epsom North,2023-01-14,1,-36.8726555,174.7756962
1:00 pm,Sat,Theft,Onehunga South East,2023-01-14,3,-36.92122117,174.7860202
11:00 pm,Sat,Theft,Auckland Harbourside,2023-01-14,1,-36.84543201,174.7579814
8:00 pm,Sat,Battery,Bledisloe Park,2023-01-14,1,-37.21408526,174.9145633
9:00 pm,Sat,Theft,Auckland Harbourside,2023-01-14,1,-36.8449602,174.7621417
6:00 pm,Sat,Theft,North Harbour East,2023-01-14,1,-36.75108041,174.6999327
1:00 am,Sat,Theft,North Harbour East,2023-01-14,1,-36.75108041,174.6999327
12:00 am,Sat,Theft,Walmsley,2023-01-14,1,-36.90398031,174.725436
1:00 pm,Sat,Theft,Albany,2023-01-14,2,-36.72826501,174.7083748
12:00 pm,Sat,Theft,Manukau Central,2023-01-14,1,-36.98972498,174.8845306
3:00 pm,Sat,Theft,Puhinui South,2023-01-14,1,-36.98533104,174.8760424
12:00 pm,Sat,Theft,Balmoral,2023-01-14,1,-36.87698856,174.7515977
5:00 pm,Sat,Theft,Auckland Central West,2023-01-14,1,-36.84828715,174.7644706
4:00 pm,Sat,Theft,Auckland Central West,2023-01-14,1,-36.84828715,174.7644706
12:00 pm,Sat,Theft,Waiuku West,2023-01-14,1,-37.2520026,174.7295706
8:00 pm,Sat,Theft,Manukau Central,2023-01-14,1,-36.99121216,174.8743641
5:00 pm,Sat,Theft,Manukau Central,2023-01-14,1,-36.99121216,174.8743641
1:00 am,Sat,Theft,Auckland Central West,2023-01-14,1,-36.85695662,174.7610484
3:00 pm,Sat,Theft,St Lukes,2023-01-14,1,-36.87619645,174.7349193
2:00 pm,Sat,Theft,Hingaia,2023-01-14,1,-37.06581128,174.9166922
5:00 pm,Sat,Theft,Mt Wellington South,2023-01-14,1,-36.91659477,174.8418528
4:00 pm,Sat,Theft,Mt Wellington South,2023-01-14,1,-36.91659477,174.8418528
7:00 pm,Sat,Theft,Mangere South,2023-01-14,1,-37.0081395,174.800377
5:00 pm,Sat,Theft,Mangere South,2023-01-14,1,-37.0081395,174.800377
12:00 am,Sat,Theft,Mangere South,2023-01-14,1,-37.0081395,174.800377
9:00 am,Sat,Theft,Takanini West,2023-01-14,1,-37.03993521,174.9030792
6:00 pm,Sat,Theft,Takanini West,2023-01-14,2,-37.03993521,174.9030792
5:00 pm,Sat,Theft,Takanini West,2023-01-14,1,-37.03993521,174.9030792
8:00 am,Sat,Theft,Highland Park,2023-01-14,1,-36.89887545,174.9075079
1:00 pm,Sat,Theft,Sandringham North,2023-01-14,1,-36.88277881,174.733734
1:00 pm,Sat,Battery,Sandringham North,2023-01-14,1,-36.88277881,174.733734
7:00 pm,Sat,Theft,Springleigh,2023-01-14,1,-36.886074,174.7130673
8:00 am,Sat,Theft,Pukekohe North,2023-01-14,1,-37.19919774,174.9023929
7:00 pm,Sat,Theft,Pukekohe North,2023-01-14,1,-37.1991672,174.9085453
6:00 pm,Sat,Theft,Lynnmall,2023-01-14,2,-36.90844118,174.6836551
6:00 pm,Sat,Theft,Lynnmall,2023-01-14,1,-36.90844118,174.6836551
8:00 pm,Sat,Battery,Rosehill,2023-01-14,1,-37.08020029,174.9357097
12:00 pm,Sat,Theft,Auckland Central West,2023-01-14,1,-36.84828715,174.7644706
2:00 pm,Sat,Theft,Auckland Central West,2023-01-14,1,-36.84828715,174.7644706
7:00 am,Sat,Theft,Auckland Central West,2023-01-14,1,-36.84828715,174.7644706
5:00 pm,Sat,Theft,Bombay,2023-01-14,1,-37.18353225,174.9817249
8:00 pm,Sat,Theft,Balmoral,2023-01-14,1,-36.87698856,174.7515977
3:00 pm,Sat,Theft,Balmoral,2023-01-14,1,-36.87698856,174.7515977
1:00 pm,Sat,Theft,Takanini South,2023-01-14,1,-37.0443453,174.9222702
2:00 pm,Sat,Theft,Papatoetoe Central,2023-01-14,1,-36.97113232,174.8597817
2:00 pm,Sat,Theft,Millhouse,2023-01-14,1,-36.92720378,174.9148997
1:00 pm,Sat,Theft,Newmarket,2023-01-14,2,-36.86974642,174.7772228
3:00 pm,Sat,Theft,Newmarket,2023-01-14,1,-36.86974642,174.7772228
5:00 pm,Sat,Theft,Newmarket,2023-01-14,1,-36.86974642,174.7772228
3:00 pm,Sat,Theft,Dingwall,2023-01-14,1,-36.96607834,174.8637728
3:00 pm,Sat,Theft,Auckland Central East,2023-01-14,1,-36.84989702,174.7653039
10:00 am,Sat,Theft,Otara North,2023-01-14,1,-36.96107057,174.8721519
1:00 pm,Sat,Theft,Auckland Central West,2023-01-14,1,-36.84769484,174.7652175
3:00 pm,Sat,Theft,Auckland Central West,2023-01-14,2,-36.84828715,174.7644706
8:00 am,Sat,Theft,Mt Wellington West,2023-01-14,1,-36.89057961,174.8295634
8:00 am,Sat,Theft,Greenmount,2023-01-14,2,-36.93011926,174.9090076
2:00 pm,Sat,Theft,Greenmount,2023-01-14,1,-36.93011926,174.9090076
2:00 pm,Sat,Theft,Papakura Central,2023-01-14,1,-37.06348268,174.9421911
6:00 pm,Sat,Theft,Otara North,2023-01-14,1,-36.96022696,174.8781686
12:00 pm,Sat,Theft,Newmarket,2023-01-14,1,-36.86838778,174.7772603
10:00 am,Sat,Battery,Papakura Central,2023-01-14,1,-37.06420019,174.9442681
9:00 am,Sat,Theft,Papakura Central,2023-01-14,2,-37.06420019,174.9442681
1:00 pm,Sat,Theft,Rongomai,2023-01-14,1,-36.95929132,174.8950888
10:00 am,Sat,Theft,Manukau Central,2023-01-14,1,-37.00773558,174.8613954
2:00 pm,Sat,Theft,Auckland Central West,2023-01-14,3,-36.84828715,174.7644706
4:00 pm,Sat,Theft,Glenfield Central,2023-01-14,1,-36.78255279,174.722369
12:00 pm,Sat,Theft,Pukekohe North,2023-01-14,1,-37.19919774,174.9023929
8:00 am,Sat,Theft,Henderson South,2023-01-14,1,-36.88250124,174.6319525
1:00 am,Sat,Theft,Papatoetoe North,2023-01-14,1,-36.9763052,174.8523365
11:00 am,Sat,Theft,Edgewater,2023-01-14,1,-36.9159938,174.8674008
4:00 pm,Sat,Burglary,Helensville South,2023-01-14,1,-36.68943287,174.439727
1:00 am,Sat,Theft,Tamaki,2023-01-14,1,-36.89891464,174.8571289
1:00 am,Sat,Theft,One Tree Hill East,2023-01-14,1,-36.90358298,174.7926601
7:00 pm,Sat,Theft,Howick Central,2023-01-14,1,-36.90396142,174.9250853
2:00 pm,Sat,Theft,Kauri Park,2023-01-14,1,-36.80293781,174.7224704
8:00 am,Sat,Theft,Meadowbank North,2023-01-14,1,-36.86728739,174.8251579
8:00 am,Sat,Theft,Glen Innes West,2023-01-14,1,-36.87055041,174.8578244
8:00 pm,Sat,Theft,Konini,2023-01-14,1,-36.92398446,174.6431386
5:00 pm,Sat,Theft,Ferguson,2023-01-14,1,-36.96601575,174.8853898
3:00 pm,Sat,Theft,Mangere Bridge,2023-01-14,1,-36.95683266,174.7888244
2:00 pm,Sat,Theft,Papatoetoe Central,2023-01-14,1,-36.98040488,174.8519042
12:00 am,Sat,Theft,Orakei North,2023-01-14,1,-36.85340415,174.8222605
3:00 am,Sat,Theft,Akarana,2023-01-14,1,-36.9148647,174.73203
2:00 pm,Sat,Theft,Glenbrook,2023-01-14,1,-37.17275678,174.7402223
10:00 pm,Sat,Theft,Takanini North,2023-01-14,1,-37.03666372,174.9186223
10:00 pm,Sat,Theft,Ormiston,2023-01-14,1,-36.98409759,174.9328279
12:00 am,Sat,Theft,Randwick Park,2023-01-14,1,-37.01911957,174.9179561
3:00 pm,Sat,Burglary,Glendene South,2023-01-14,1,-36.88799612,174.6643031
7:00 am,Sat,Theft,Kaukapakapa,2023-01-14,1,-36.63103243,174.4961828
4:00 pm,Sat,Theft,Auckland Central East,2023-01-14,2,-36.84730659,174.7697025
12:00 pm,Sat,Theft,Onehunga South East,2023-01-14,1,-36.92707706,174.7848555
7:00 am,Sat,Theft,Glenavon,2023-01-14,1,-36.90045131,174.6956957
8:00 pm,Sat,Burglary,Takanini North,2023-01-14,1,-37.0354449,174.9342781
4:00 pm,Sat,Battery,South Head,2023-01-14,1,-36.71160263,174.4228307
1:00 pm,Sat,Theft,Sherbourne,2023-01-14,2,-36.87694882,174.7637413
3:00 pm,Sat,Theft,Meadowbank North,2023-01-14,1,-36.87023682,174.8209132
8:00 am,Sat,Theft,Mangere South,2023-01-14,1,-36.98072322,174.7696937
4:00 pm,Sat,Battery,Green Bay,2023-01-14,1,-36.93139525,174.6787521
3:00 am,Sat,Burglary,Palm Heights,2023-01-14,1,-36.89170828,174.604074
10:00 am,Sat,Burglary,Durham Green,2023-01-14,1,-36.82492314,174.6483036
1:00 pm,Sat,Burglary,Manukau Central,2023-01-14,1,-37.00540875,174.8679768
11:00 pm,Sat,Burglary,Sunnyvale,2023-01-14,1,-36.90113157,174.6353512
2:00 pm,Sat,Burglary,Sunnybrae,2023-01-14,1,-36.78817201,174.7371523
4:00 am,Sat,Burglary,Waitaramoa,2023-01-14,1,-36.86893627,174.7932107
11:00 pm,Sat,Burglary,Clendon South,2023-01-14,1,-37.03486984,174.862272
9:00 pm,Sat,Burglary,Ferguson,2023-01-14,1,-36.96367527,174.876821
1:00 pm,Sat,Burglary,Redoubt North,2023-01-14,1,-36.9887482,174.8892377
12:00 pm,Sat,Burglary,Oranga,2023-01-14,1,-36.91280867,174.8047676
7:00 am,Sat,Burglary,Onehunga North West,2023-01-14,1,-36.91085809,174.7770217
3:00 pm,Sat,Battery,Redoubt East,2023-01-14,1,-36.99450809,174.9283176
12:00 pm,Sat,Theft,Papakura East,2023-01-14,1,-37.06469851,174.9629538
10:00 am,Sat,Battery,Fruitvale,2023-01-14,1,-36.91792061,174.6667498
9:00 am,Sat,Theft,New Lynn South,2023-01-14,2,-36.90755296,174.6738833
9:00 am,Sat,Burglary,Meadowland,2023-01-14,1,-36.91990191,174.930739
11:00 am,Sat,Battery,Favona South,2023-01-14,1,-36.95543111,174.8124647
4:00 am,Sat,Burglary,Mcleod,2023-01-14,1,-36.87406375,174.6544686
5:00 am,Sat,Burglary,Greenmount,2023-01-14,1,-36.93101011,174.9040544
1:00 am,Sat,Theft,Royal Heights,2023-01-14,1,-36.83252982,174.6232671
6:00 pm,Sat,Theft,Avondale West,2023-01-14,2,-36.88721036,174.6901345
3:00 am,Sat,Burglary,Auckland Central West,2023-01-14,1,-36.85099973,174.7598113
2:00 am,Sat,Burglary,Pinehill,2023-01-14,1,-36.73105713,174.7250076
3:00 pm,Sat,Theft,Tauhoa-Puhoi,2023-01-14,1,-36.40256011,174.453934
9:00 am,Sat,Theft,Crown Hill,2023-01-14,1,-36.76407623,174.7536443
7:00 pm,Sat,Theft,Albany,2023-01-14,1,-36.72469505,174.6876105
11:00 am,Sat,Theft,Penrose,2023-01-14,1,-36.90120996,174.8044995
4:00 pm,Sat,Theft,Green Bay,2023-01-14,1,-36.93139525,174.6787521
1:00 pm,Sat,Theft,Donegal Park,2023-01-14,1,-36.96873802,174.9040134
2:00 pm,Sat,Theft,Pahurehure,2023-01-14,1,-37.06917553,174.939372
1:00 pm,Sat,Theft,Whenuapai West,2023-01-14,1,-36.79048396,174.6003358
11:00 pm,Sat,Burglary,Papatoetoe East,2023-01-14,1,-36.97742052,174.8728609
4:00 pm,Sat,Burglary,Greenmount,2023-01-14,1,-36.9509516,174.895515
4:00 pm,Sat,Theft,Karekare,2023-01-14,1,-36.95427459,174.4677702
2:00 pm,Sat,Theft,Sandringham West,2023-01-14,1,-36.88537911,174.731718
3:00 am,Sat,Battery,Pukekohe West,2023-01-14,1,-37.20050615,174.891204
12:00 am,Sat,Battery,Pukekohe North,2023-01-14,1,-37.20146392,174.904828
12:00 am,Sat,Theft,Silverdale Central,2023-01-14,1,-36.61717052,174.6673809
9:00 pm,Sat,Theft,Glen Eden East,2023-01-14,1,-36.90736365,174.6613756
11:00 pm,Sat,Battery,Auckland Harbourside,2023-01-14,1,-36.8445892,174.7661254
6:00 pm,Sat,Theft,Lynfield South,2023-01-14,1,-36.92411191,174.7178412
1:00 pm,Sat,Theft,Auckland Harbourside,2023-01-14,1,-36.8445892,174.7661254
2:00 pm,Sat,Theft,South Head,2023-01-14,1,-36.59972139,174.3332198
12:00 pm,Sat,Theft,Royal Oak,2023-01-14,1,-36.8993973,174.7706533
1:00 pm,Sat,Theft,Blockhouse Bay,2023-01-14,1,-36.92592048,174.7044306
2:00 am,Sat,Theft,Auckland Central East,2023-01-14,2,-36.84582075,174.7687384
8:00 pm,Sat,Battery,Pakuranga Central,2023-01-14,1,-36.9135188,174.8723412
1:00 pm,Sat,Theft,Akarana,2023-01-14,1,-36.90674464,174.7426953
9:00 am,Sat,Theft,Balmoral,2023-01-14,1,-36.87950354,174.748285
11:00 am,Sat,Robbery,Owairaka East,2023-01-14,1,-36.88841589,174.7156244
12:00 am,Sat,Theft,Auckland Central West,2023-01-14,1,-36.8493745,174.7556773
2:00 pm,Sat,Theft,Blockhouse Bay,2023-01-14,2,-36.92592048,174.7044306
10:00 pm,Sat,Battery,Te Papapa,2023-01-14,1,-36.92772838,174.8092167
3:00 pm,Sat,Theft,Onehunga South East,2023-01-14,1,-36.92241299,174.7864859
10:00 am,Sat,Theft,Auckland Central East,2023-01-14,1,-36.84540178,174.7669995
7:00 am,Sat,Theft,Pinehill,2023-01-14,1,-36.73007535,174.7186223
10:00 am,Sat,Theft,Ponsonby East,2023-01-14,1,-36.8547281,174.7449707
12:00 am,Sat,Theft,Wellsford,2023-01-14,1,-36.2931449,174.5255387
2:00 pm,Sat,Theft,Panmure Basin,2023-01-14,1,-36.89987997,174.8481443
1:00 pm,Sat,Theft,Takapuna Central,2023-01-14,1,-36.78801976,174.769695
4:00 am,Sat,Burglary,Royal Oak,2023-01-14,1,-36.90966427,174.7686481
12:00 pm,Sat,Theft,Silverdale Central,2023-01-14,1,-36.61364383,174.6774404
9:00 pm,Sat,Battery,Army Bay,2023-01-14,1,-36.61100817,174.7739278
10:00 am,Sat,Theft,Silverdale Central,2023-01-14,1,-36.62019223,174.6694789
8:00 pm,Sat,Theft,Red Beach East,2023-01-14,1,-36.60680219,174.6998464
2:00 pm,Sat,Battery,Newton,2023-01-14,1,-36.85949012,174.7559234
7:00 pm,Sat,Battery,Sherbourne,2023-01-14,1,-36.87556922,174.7624514
11:00 am,Sat,Battery,Clendon South,2023-01-14,1,-37.03493859,174.8638852
4:00 pm,Sat,Theft,Edmonton,2023-01-14,1,-36.86785386,174.6460554
3:00 am,Fri,Burglary,Otara East,2023-01-13,1,-36.95082439,174.8890211
9:00 pm,Fri,Battery,Redoubt North,2023-01-13,1,-36.9867942,174.8869428
12:00 pm,Fri,Burglary,Hamlin,2023-01-13,1,-36.90895237,174.8289057
5:00 pm,Fri,Theft,Ormiston,2023-01-13,1,-36.96391614,174.9193481
10:00 am,Fri,Battery,Pukekohe North,2023-01-13,1,-37.19042527,174.8974361
2:00 pm,Fri,Burglary,Ferguson,2023-01-13,1,-36.96331774,174.8831889
6:00 am,Fri,Theft,Homai East,2023-01-13,1,-37.02574264,174.8842141
7:00 pm,Fri,Theft,Point View,2023-01-13,1,-36.94572672,174.9106027
8:00 am,Fri,Theft,Meadowland,2023-01-13,1,-36.91531597,174.9332509
4:00 am,Fri,Burglary,Waitaramoa,2023-01-13,1,-36.8754194,174.7905654
11:00 am,Fri,Theft,Howick Central,2023-01-13,1,-36.89691737,174.9319592
2:00 am,Fri,Burglary,Panmure Basin,2023-01-13,1,-36.90222971,174.8489455
11:00 pm,Fri,Theft,Papakura North East,2023-01-13,1,-37.05419415,174.9472251
9:00 am,Fri,Burglary,Crown Hill,2023-01-13,1,-36.76198315,174.7581738
6:00 am,Fri,Burglary,Castor Bay,2023-01-13,1,-36.75823832,174.7624854
4:00 am,Fri,Theft,Vipond,2023-01-13,1,-36.61884243,174.7180356
8:00 pm,Fri,Theft,Henderson South,2023-01-13,1,-36.88254677,174.6388779
5:00 pm,Fri,Robbery,Wade Heads,2023-01-13,1,-36.63402855,174.7400418
7:00 am,Fri,Theft,Onehunga South East,2023-01-13,1,-36.91660373,174.7871276
2:00 am,Fri,Burglary,Birkenhead East,2023-01-13,1,-36.8120594,174.7289334
6:00 pm,Fri,Theft,Glenfield Central,2023-01-13,1,-36.78255279,174.722369
6:00 pm,Fri,Theft,Henderson South,2023-01-13,1,-36.88250124,174.6319525
7:00 pm,Fri,Burglary,Waiata,2023-01-13,1,-36.87961611,174.8154009
5:00 am,Fri,Burglary,Abbotts Park,2023-01-13,1,-36.89207002,174.7989594
12:00 am,Fri,Battery,Otahuhu West,2023-01-13,1,-36.9384705,174.8417732
12:00 am,Fri,Theft,Mascot,2023-01-13,1,-36.96755303,174.801771
1:00 am,Fri,Theft,Tangutu,2023-01-13,1,-36.91114023,174.6381124
1:00 am,Fri,Theft,Mt Eden South,2023-01-13,1,-36.89729611,174.7597109
9:00 pm,Fri,Theft,Onehunga South West,2023-01-13,1,-36.92534054,174.7796035
7:00 am,Fri,Theft,Meadowland,2023-01-13,1,-36.91499379,174.9290578
1:00 pm,Fri,Theft,Hillsborough East,2023-01-13,1,-36.92149258,174.764888
12:00 pm,Fri,Theft,Pukekohe North,2023-01-13,1,-37.2011986,174.9020258
6:00 pm,Fri,Theft,Middlemore,2023-01-13,1,-36.96443446,174.8431066
11:00 pm,Fri,Battery,Glendene North,2023-01-13,1,-36.89621571,174.6493032
12:00 pm,Fri,Battery,Greenhithe,2023-01-13,1,-36.75659078,174.6999271
4:00 pm,Fri,Battery,Mangere Bridge,2023-01-13,1,-36.94998462,174.7775731
6:00 pm,Fri,Theft,Maungawhau,2023-01-13,1,-36.88903946,174.7480795
3:00 am,Fri,Burglary,Drury,2023-01-13,1,-37.09922082,174.951965
6:00 pm,Fri,Theft,Bledisloe Park,2023-01-13,1,-37.21408526,174.9145633
6:00 pm,Fri,Theft,Papakura Central,2023-01-13,1,-37.06462111,174.9414099
7:00 pm,Fri,Theft,Waterview,2023-01-13,1,-36.88309678,174.7025301
1:00 pm,Fri,Theft,Elsmore Park,2023-01-13,1,-36.91660421,174.9001975
8:00 am,Fri,Theft,Auckland Harbourside,2023-01-13,1,-36.8449602,174.7621417
8:00 pm,Fri,Theft,Donegal Park,2023-01-13,1,-36.9826724,174.9026948
3:00 am,Fri,Theft,Konini,2023-01-13,1,-36.93205991,174.646858
2:00 pm,Fri,Robbery,Puhinui North,2023-01-13,1,-36.98201792,174.8642607
2:00 pm,Fri,Theft,Grey Lynn East,2023-01-13,1,-36.85869186,174.7470336
3:00 am,Fri,Battery,Glenfield Central,2023-01-13,1,-36.78172771,174.7344006
12:00 pm,Fri,Battery,Royal Heights,2023-01-13,1,-36.83585037,174.6285884
10:00 pm,Fri,Theft,Akarana,2023-01-13,1,-36.91612612,174.7327504
5:00 pm,Fri,Battery,Otahuhu West,2023-01-13,1,-36.9542087,174.8359239
1:00 pm,Fri,Theft,St Marys,2023-01-13,1,-36.84560609,174.742217
11:00 am,Fri,Theft,Wesley,2023-01-13,1,-36.90658087,174.7353651
10:00 pm,Fri,Theft,Remuera South,2023-01-13,1,-36.88682692,174.7967218
7:00 pm,Fri,Theft,Ellerslie South,2023-01-13,1,-36.90583435,174.812275
1:00 am,Fri,Burglary,New Windsor,2023-01-13,1,-36.90964232,174.7137303
12:00 am,Fri,Burglary,Epsom South,2023-01-13,1,-36.89890568,174.7708095
8:00 pm,Fri,Theft,Orewa,2023-01-13,1,-36.58977247,174.69753
3:00 pm,Fri,Battery,Henderson North,2023-01-13,1,-36.87611923,174.6334762
10:00 pm,Fri,Theft,Kingsland,2023-01-13,1,-36.87235173,174.7474863
5:00 am,Fri,Theft,Panmure Basin,2023-01-13,1,-36.90744556,174.8522091
1:00 am,Fri,Theft,Mcleod,2023-01-13,2,-36.87808834,174.6492829
11:00 pm,Fri,Theft,Kaukapakapa Rural,2023-01-13,2,-36.63839939,174.5304992
6:00 am,Fri,Theft,Mairangi Bay,2023-01-13,1,-36.74479312,174.7477631
1:00 pm,Fri,Theft,Lynnmall,2023-01-13,1,-36.90905794,174.6918133
11:00 pm,Fri,Theft,Royal Heights,2023-01-13,1,-36.82622844,174.6352901
6:00 pm,Fri,Burglary,Owairaka East,2023-01-13,1,-36.88541459,174.7155797
3:00 am,Fri,Theft,St Johns,2023-01-13,2,-36.87320039,174.8480725
9:00 am,Fri,Theft,Riverhead Urban,2023-01-13,1,-36.76038108,174.5907219
4:00 am,Fri,Theft,Waiake,2023-01-13,1,-36.70717656,174.739736
3:00 am,Fri,Theft,Chelsea,2023-01-13,1,-36.82104806,174.7038599
10:00 pm,Fri,Theft,Parrs Park,2023-01-13,1,-36.90494448,174.6320625
9:00 pm,Fri,Theft,Glendhu,2023-01-13,1,-36.77341626,174.7199161
1:00 pm,Fri,Theft,Wakeling,2023-01-13,1,-36.86273321,174.647489
12:00 am,Fri,Burglary,Chelsea,2023-01-13,1,-36.81246313,174.7169554
3:00 pm,Fri,Theft,Burswood,2023-01-13,1,-36.92766621,174.9039572
1:00 pm,Fri,Theft,Parnell East,2023-01-13,1,-36.86234033,174.7841956
8:00 am,Fri,Theft,Kelston Central,2023-01-13,2,-36.90298604,174.6635553
2:00 am,Fri,Burglary,Westlake,2023-01-13,1,-36.77926929,174.7427949
4:00 am,Fri,Burglary,Rowandale,2023-01-13,1,-37.03117999,174.8710504
3:00 pm,Fri,Theft,Onehunga South East,2023-01-13,1,-36.92241299,174.7864859
12:00 pm,Fri,Theft,Weiti River,2023-01-13,1,-36.62436261,174.6823604
12:00 pm,Fri,Theft,Rosebank,2023-01-13,1,-36.87395032,174.6673263
1:00 pm,Fri,Theft,Henderson North,2023-01-13,1,-36.88416018,174.6444192
10:00 pm,Fri,Theft,Auckland Central East,2023-01-13,1,-36.84664766,174.7723833
11:00 am,Fri,Theft,Lynnmall,2023-01-13,1,-36.91149185,174.6872898
1:00 am,Fri,Burglary,Pukekohe West,2023-01-13,1,-37.20241785,174.8895038
8:00 pm,Fri,Burglary,Blockhouse Bay,2023-01-13,1,-36.91887801,174.7056053
2:00 pm,Fri,Theft,Auckland Central East,2023-01-13,1,-36.8505014,174.7658817
1:00 pm,Fri,Burglary,Balmoral,2023-01-13,1,-36.88244273,174.7517564
1:00 pm,Fri,Theft,Auckland Central West,2023-01-13,1,-36.84763036,174.7643246
11:00 am,Fri,Burglary,Ferguson,2023-01-13,1,-36.96851659,174.8804362
9:00 am,Fri,Burglary,Henderson South,2023-01-13,1,-36.88492936,174.6360065
7:00 am,Fri,Burglary,Redoubt North,2023-01-13,1,-36.98269959,174.8908184
5:00 pm,Fri,Theft,Lynnmall,2023-01-13,1,-36.91149185,174.6872898
1:00 pm,Fri,Theft,Grafton West,2023-01-13,1,-36.86319424,174.7616752
2:00 am,Fri,Burglary,Clevedon,2023-01-13,1,-36.99609743,175.0453985
2:00 pm,Fri,Theft,Lynnmall,2023-01-13,1,-36.902292,174.6870789
6:00 pm,Fri,Theft,Penrose,2023-01-13,1,-36.92490542,174.8244809
9:00 am,Fri,Theft,New Windsor,2023-01-13,1,-36.90744313,174.7168284
10:00 pm,Fri,Burglary,Wesley,2023-01-13,1,-36.90627581,174.7310011
3:00 pm,Fri,Theft,Mangere Bridge,2023-01-13,1,-36.95211019,174.7923311
11:00 am,Fri,Theft,Westmere,2023-01-13,1,-36.86060374,174.7258345
9:00 pm,Fri,Burglary,Weiti River,2023-01-13,1,-36.62025806,174.6838244
1:00 pm,Fri,Theft,Glenfield Central,2023-01-13,1,-36.78417869,174.723284
6:00 pm,Fri,Theft,Burswood,2023-01-13,1,-36.92379162,174.8932471
10:00 pm,Fri,Theft,Maungawhau,2023-01-13,2,-36.88816623,174.7504521
5:00 pm,Fri,Theft,Glen Innes West,2023-01-13,1,-36.87027236,174.8520648
4:00 pm,Fri,Theft,Hillsborough West,2023-01-13,1,-36.91223434,174.7548833
